"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"1063","/2076-2607/10/7/1265",2022-05-31,2022-06-19,2022-06-20,2022-06-21,"(This article belongs to the Special Issue Updates on HBV Infection 2.0)
",21,"Yes"
"1064","/2076-2607/10/7/1264",2022-05-27,2022-06-12,2022-06-16,2022-06-21,"(This article belongs to the Section Environmental Microbiology)
",25,"Yes"
"1065","/2076-2607/10/7/1266",2022-04-20,2022-06-15,2022-06-20,2022-06-22,"(This article belongs to the Special Issue Microorganisms as Biocontrol Agents)
",63,"Yes"
"1066","/2076-2607/10/7/1268",2022-04-19,2022-06-16,2022-06-17,2022-06-22,"(This article belongs to the Special Issue Diet, Nutrition, and Gut Microbiota)
",64,"Yes"
"1067","/2076-2607/10/7/1270",2022-05-27,2022-06-17,2022-06-18,2022-06-22,"(This article belongs to the Special Issue Phototrophic Bacteria)
",26,"Yes"
"1068","/2076-2607/10/6/1249",2022-02-25,2022-05-20,2022-06-16,2022-06-18,"(This article belongs to the Special Issue Secondary Metabolism of Microorganisms)
",113,"Yes"
"1069","/2076-2607/10/6/1250",2022-05-17,2022-06-13,2022-06-14,2022-06-18,"(This article belongs to the Section Virology)
",32,"Yes"
"1070","/2076-2607/10/6/1251",2022-05-19,2022-06-12,2022-06-14,2022-06-19,"(This article belongs to the Section Parasitology)
",31,"Yes"
"1071","/2076-2607/10/6/1252",2022-04-18,2022-06-12,2022-06-17,2022-06-19,"(This article belongs to the Section Environmental Microbiology)
",62,"Yes"
"1072","/2076-2607/10/6/1253",2022-04-25,2022-06-12,2022-06-17,2022-06-20,"(This article belongs to the Special Issue Advances in Microbial Biosynthesis)
",56,"Yes"
"1073","/2076-2607/10/6/1254",2022-05-12,2022-05-30,2022-06-16,2022-06-20,"(This article belongs to the Special Issue Research on Ticks and Tick-Borne Pathogens)
",39,"Yes"
"1074","/2076-2607/10/6/1255",2022-05-25,2022-06-13,2022-06-15,2022-06-20,"(This article belongs to the Section Molecular Microbiology and Immunology)
",26,"Yes"
"1075","/2076-2607/10/6/1256",2022-05-26,2022-06-15,2022-06-19,2022-06-20,"(This article belongs to the Special Issue Beneficial Microbes and Gastrointestinal Microbiota)
",25,"Yes"
"1076","/2076-2607/10/7/1257",2022-05-30,2022-06-16,2022-06-18,2022-06-21,"(This article belongs to the Special Issue Rhizosphere Microbial Community)
",22,"Yes"
"1077","/2076-2607/10/7/1258",2022-05-21,2022-06-18,2022-06-20,2022-06-21,"(This article belongs to the Special Issue Cardiovascular Effects of Systemic Infections)
",31,"Yes"
"1078","/2076-2607/10/6/1239",2022-05-22,2022-06-12,2022-06-14,2022-06-16,"(This article belongs to the Special Issue Targeting Quorum Sensing to Combat Biofilm-Associated Infectious Diseases)
",25,"Yes"
"1079","/2076-2607/10/6/1240",2022-05-26,2022-06-12,2022-06-15,2022-06-17,"(This article belongs to the Special Issue Biotechnological Applications of Yeasts)
",22,"Yes"
"1080","/2076-2607/10/6/1241",2022-05-16,2022-06-13,2022-06-15,2022-06-17,"(This article belongs to the Special Issue Plant-Bacteria Interactions)
",32,"Yes"
"1081","/2076-2607/10/6/1243",2022-05-14,2022-06-11,2022-06-13,2022-06-17,"(This article belongs to the Special Issue Advances in Leishmania Research: From Basic Parasite Biology to Disease Control)
",34,"Yes"
"1082","/2076-2607/10/6/1244",2022-05-26,2022-06-13,2022-06-14,2022-06-17,"(This article belongs to the Special Issue Antimicrobial Resistance and Genetic Elements in Bacteria)
",22,"Yes"
"1083","/2076-2607/10/6/1242",2022-05-18,2022-06-13,2022-06-15,2022-06-17,"(This article belongs to the Section Parasitology)
",30,"Yes"
"1084","/2076-2607/10/6/1245",2022-05-28,2022-06-14,2022-06-17,2022-06-17,"(This article belongs to the Special Issue Foodborne Pathogens: Detection Methods, Food Safety, and Public Health)
",20,"Yes"
"1085","/2076-2607/10/6/1246",2022-03-30,2022-05-30,2022-05-31,2022-06-17,"(This article belongs to the Section Gut Microbiota)
",79,"Yes"
"1086","/2076-2607/10/6/1247",2022-04-29,2022-06-06,2022-06-09,2022-06-18,"(This article belongs to the Special Issue How Does Pseudomonas aeruginosa Adapt to Its Environment?)
",50,"Yes"
"1087","/2076-2607/10/6/1248",2022-05-30,2022-06-11,2022-06-14,2022-06-18,"(This article belongs to the Special Issue Paramecium as Modern Model System)
",19,"Yes"
"1088","/2076-2607/10/6/1230",2022-05-26,2022-06-10,2022-06-13,2022-06-16,"(This article belongs to the Special Issue Discovery and Characterization of Novel/Emerging Viruses)
",21,"Yes"
"1089","/2076-2607/10/6/1229",2022-04-22,2022-06-01,2022-06-13,2022-06-16,"(This article belongs to the Section Virology)
",55,"Yes"
"1090","/2076-2607/10/6/1231",2022-05-12,2022-06-07,2022-06-13,2022-06-16,"(This article belongs to the Special Issue Gut Microbioma Structure and Functions in Human Health and Disease 2.0)
",35,"Yes"
"1091","/2076-2607/10/6/1232",2022-05-24,2022-06-12,2022-06-13,2022-06-16,"(This article belongs to the Special Issue Implant and Prosthetic Infections)
",23,"Yes"
"1092","/2076-2607/10/6/1234",2022-05-18,2022-06-01,2022-06-15,2022-06-16,"(This article belongs to the Collection Feature Reviews in Gut Microbiota)
",29,"Yes"
"1093","/2076-2607/10/6/1233",2022-05-22,2022-06-12,2022-06-13,2022-06-16,"(This article belongs to the Special Issue Kingella kingae: Virulence Factors, Clinical Disease, and Diagnostics)
",25,"Yes"
"1094","/2076-2607/10/6/1235",2022-04-27,2022-06-14,2022-06-15,2022-06-16,"(This article belongs to the Special Issue Phototrophic Bacteria)
",50,"Yes"
"1095","/2076-2607/10/6/1238",2022-05-25,2022-06-14,2022-06-14,2022-06-16,"(This article belongs to the Special Issue SARS-CoV-2/COVID-19: Infection Models, Therapeutics and Vaccines)
",22,"Yes"
"1096","/2076-2607/10/6/1236",2022-05-06,2022-06-10,2022-06-14,2022-06-16,"(This article belongs to the Special Issue Research on Ticks and Tick-Borne Pathogens)
",41,"Yes"
"1097","/2076-2607/10/6/1237",2022-05-25,2022-06-09,2022-06-13,2022-06-16,"(This article belongs to the Section Parasitology)
",22,"Yes"
"1098","/2076-2607/10/6/1219",2022-05-22,2022-06-08,2022-06-09,2022-06-14,"(This article belongs to the Special Issue New Electrogenic Microbes)
",23,"Yes"
"1099","/2076-2607/10/6/1220",2022-05-27,2022-06-08,2022-06-13,2022-06-14,"(This article belongs to the Special Issue Biofertilizer Microorganism in Agriculture)
",18,"Yes"
"1100","/2076-2607/10/6/1222",2022-03-29,2022-06-10,2022-06-13,2022-06-15,"(This article belongs to the Special Issue Innovative Coating Materials: New Approaches in the Fight against Microbial Pathogens and Antimicrobial Resistance)
",78,"Yes"
"1101","/2076-2607/10/6/1223",2022-05-23,2022-06-13,2022-06-13,2022-06-15,"(This article belongs to the Special Issue Plant Pathogenic Bacteria: Genetics, Genomics and Molecular Biology)
",23,"Yes"
"1102","/2076-2607/10/6/1224",2022-05-12,2022-06-09,2022-06-12,2022-06-15,"(This article belongs to the Section Parasitology)
",34,"Yes"
"1103","/2076-2607/10/6/1225",2022-03-28,2022-06-10,2022-06-11,2022-06-15,"(This article belongs to the Special Issue Antibiotic Resistance in Marine-Borne Bacteria)
",79,"Yes"
"1104","/2076-2607/10/6/1227",2022-05-30,2022-06-09,2022-06-10,2022-06-15,"(This article belongs to the Special Issue Biofilms and Microbiologically Influenced Corrosion: Recent Advances in Analysis, Detection and Mitigation)
",16,"Yes"
"1105","/2076-2607/10/6/1226",2022-04-20,2022-05-13,2022-05-27,2022-06-15,"(This article belongs to the Special Issue Host–Microbe Interactions in Animal/Human Health and Disease 2021)
",56,"Yes"
"1106","/2076-2607/10/6/1228",2022-05-12,2022-06-07,2022-06-07,2022-06-16,"(This article belongs to the Section Gut Microbiota)
",35,"Yes"
"1107","/2076-2607/10/6/1207",2022-04-29,2022-06-02,2022-06-09,2022-06-13,"(This article belongs to the Special Issue Biofilms and Device-Associated Infections)
",45,"Yes"
"1108","/2076-2607/10/6/1211",2022-05-09,2022-06-04,2022-06-10,2022-06-14,"(This article belongs to the Special Issue Foodborne Pathogens: Detection Methods, Food Safety, and Public Health)
",36,"Yes"
"1109","/2076-2607/10/6/1212",2022-06-03,2022-06-10,2022-06-12,2022-06-14,"",11,"No"
"1110","/2076-2607/10/6/1215",2022-05-26,2022-06-08,2022-06-09,2022-06-14,"(This article belongs to the Special Issue Mechanisms of Mycobacteria Drug Resistance and Impact for Innovative Antimycobacterial Drug Development)
",19,"Yes"
"1111","/2076-2607/10/6/1214",2022-05-24,2022-06-10,2022-06-12,2022-06-14,"(This article belongs to the Special Issue Bacterial Genomics and Epidemiology)
",21,"Yes"
"1112","/2076-2607/10/6/1216",2022-05-12,2022-06-02,2022-06-13,2022-06-14,"(This article belongs to the Special Issue Microbial Biotechnology in Agriculture)
",33,"Yes"
"1113","/2076-2607/10/6/1217",2022-05-13,2022-06-04,2022-06-12,2022-06-14,"(This article belongs to the Special Issue Wild Animal Pathogens and Antimicrobial Resistance)
",32,"Yes"
"1114","/2076-2607/10/6/1218",2022-04-27,2022-05-29,2022-05-30,2022-06-14,"(This article belongs to the Special Issue Advances in Soil Microbiome)
",48,"Yes"
"1115","/2076-2607/10/6/1213",2022-04-17,2022-05-24,2022-06-08,2022-06-14,"(This article belongs to the Section Environmental Microbiology)
",58,"Yes"
"1116","/2076-2607/10/6/1199",2022-05-12,2022-05-31,2022-06-01,2022-06-11,"(This article belongs to the Special Issue Genomics of Bacterial Pathogens)
",30,"Yes"
"1117","/2076-2607/10/6/1200",2022-04-09,2022-05-25,2022-06-02,2022-06-11,"(This article belongs to the Special Issue Phototrophic Bacteria)
",63,"Yes"
"1118","/2076-2607/10/6/1201",2022-05-27,2022-06-09,2022-06-10,2022-06-12,"(This article belongs to the Special Issue Secondary Metabolism of Microorganisms)
",16,"Yes"
"1119","/2076-2607/10/6/1203",2022-05-24,2022-06-01,2022-06-08,2022-06-12,"(This article belongs to the Special Issue Phages from the Fermented Products)
",19,"Yes"
"1120","/2076-2607/10/6/1202",2022-05-20,2022-06-05,2022-06-07,2022-06-12,"(This article belongs to the Special Issue Advances in Soil Microbiome)
",23,"Yes"
"1121","/2076-2607/10/6/1204",2022-05-13,2022-06-09,2022-06-09,2022-06-13,"(This article belongs to the Section Environmental Microbiology)
",31,"Yes"
"1122","/2076-2607/10/6/1205",2022-05-04,2022-05-30,2022-06-07,2022-06-13,"(This article belongs to the Special Issue Bacterial and Fungal Surfaces: From Biophysics to Immunology)
",40,"Yes"
"1123","/2076-2607/10/6/1206",2022-05-20,2022-06-10,2022-06-11,2022-06-13,"(This article belongs to the Special Issue Soil Microbial Communities and Ecosystem Functions)
",24,"Yes"
"1124","/2076-2607/10/6/1208",2022-05-20,2022-06-07,2022-06-09,2022-06-13,"(This article belongs to the Section Antimicrobial Agents and Resistance)
",24,"Yes"
"1125","/2076-2607/10/6/1209",2022-04-22,2022-05-20,2022-05-23,2022-06-13,"(This article belongs to the Special Issue Recent Advances and Future Perspectives on Mucormycoses)
",52,"Yes"
"1126","/2076-2607/10/6/1189",2022-05-05,2022-06-02,2022-06-07,2022-06-09,"(This article belongs to the Special Issue Microorganisms as Biocontrol Agents)
",35,"Yes"
"1127","/2076-2607/10/6/1190",2022-05-12,2022-06-02,2022-06-07,2022-06-09,"(This article belongs to the Section Medical Microbiology)
",28,"Yes"
"1128","/2076-2607/10/6/1191",2022-05-02,2022-06-06,2022-06-08,2022-06-10,"(This article belongs to the Special Issue Advances in SARS-CoV-2 Infection)
",39,"Yes"
"1129","/2076-2607/10/6/1192",2022-05-13,2022-06-03,2022-06-07,2022-06-10,"(This article belongs to the Special Issue Microbial Quorum Sensing: Advances and Challenges)
",28,"Yes"
"1130","/2076-2607/10/6/1193",2022-05-16,2022-06-06,2022-06-06,2022-06-10,"(This article belongs to the Special Issue Advances in SARS-CoV-2 Infection)
",25,"Yes"
"1131","/2076-2607/10/6/1194",2022-05-18,2022-06-02,2022-06-05,2022-06-10,"(This article belongs to the Special Issue Antimicrobial Resistance and Molecular Tracing of Foodborne Pathogens 2.0)
",23,"Yes"
"1132","/2076-2607/10/6/1195",2022-04-30,2022-06-07,2022-06-08,2022-06-11,"(This article belongs to the Special Issue Customized Minimally Invasive Protocols for the Clinical and Microbiological Management of the Oral Microbiota)
",42,"Yes"
"1133","/2076-2607/10/6/1196",2022-05-11,2022-06-07,2022-06-09,2022-06-11,"(This article belongs to the Special Issue Microbial-Based Plant Biostimulants)
",31,"Yes"
"1134","/2076-2607/10/6/1197",2022-04-27,2022-06-02,2022-06-08,2022-06-11,"(This article belongs to the Special Issue Foodborne Bacteria–Host Interactions)
",45,"Yes"
"1135","/2076-2607/10/6/1198",2022-05-25,2022-06-06,2022-06-08,2022-06-11,"(This article belongs to the Special Issue Microbial Adaptations and Genomes under Extreme Conditions)
",17,"Yes"
"1136","/2076-2607/10/6/1180",2022-05-09,2022-06-01,2022-06-07,2022-06-08,"(This article belongs to the Special Issue Fungal Biodiversity for Bioremediation 2.0)
",30,"Yes"
"1137","/2076-2607/10/6/1181",2022-03-24,2022-04-28,2022-05-11,2022-06-09,"(This article belongs to the Special Issue Henipaviruses: Emergence, Pathogenesis, and Control Measures)
",77,"Yes"
"1138","/2076-2607/10/6/1182",2022-05-30,2022-06-06,2022-06-07,2022-06-09,"(This article belongs to the Special Issue The Role of the Respiratory Tract Microbiome in Respiratory Infections)
",10,"Yes"
"1139","/2076-2607/10/6/1183",2022-05-10,2022-06-01,2022-06-07,2022-06-09,"(This article belongs to the Special Issue Plasmodium falciparum: Host-Parasite Interaction)
",30,"Yes"
"1140","/2076-2607/10/6/1184",2022-05-11,2022-06-03,2022-06-06,2022-06-09,"(This article belongs to the Special Issue Nontuberculous Mycobacteria: Recent Advancements in Infection, Diagnosis and Therapy)
",29,"Yes"
"1141","/2076-2607/10/6/1185",2022-05-18,2022-06-08,2022-06-08,2022-06-09,"(This article belongs to the Section Microbial Biotechnology)
",22,"Yes"
"1142","/2076-2607/10/6/1187",2022-05-23,2022-06-07,2022-06-07,2022-06-09,"(This article belongs to the Special Issue Rhizosphere Microbial Community)
",17,"Yes"
"1143","/2076-2607/10/6/1186",2022-05-16,2022-06-02,2022-06-07,2022-06-09,"(This article belongs to the Section Plant Microbe Interactions)
",24,"Yes"
"1144","/2076-2607/10/6/1188",2022-05-13,2022-06-02,2022-06-04,2022-06-09,"(This article belongs to the Section Medical Microbiology)
",27,"Yes"
"1145","/2076-2607/10/6/1169",2022-04-29,2022-06-02,2022-06-04,2022-06-07,"(This article belongs to the Special Issue Phototrophic Bacteria)
",39,"Yes"
"1146","/2076-2607/10/6/1170",2022-05-09,2022-05-29,2022-05-30,2022-06-07,"(This article belongs to the Special Issue Detection, Genophenotypic Characterization, and Antimicrobial Resistance of Microbial Contaminants)
",29,"Yes"
"1147","/2076-2607/10/6/1174",2022-05-16,2022-06-01,2022-06-02,2022-06-07,"(This article belongs to the Section Molecular Microbiology and Immunology)
",22,"Yes"
"1148","/2076-2607/10/6/1171",2022-03-24,2022-05-30,2022-05-31,2022-06-07,"(This article belongs to the Special Issue Microbial Nanotechnology)
",75,"Yes"
"1149","/2076-2607/10/6/1173",2022-05-03,2022-05-23,2022-06-06,2022-06-07,"(This article belongs to the Special Issue Functional Microbial Diversity for Biotechnology)
",35,"Yes"
"1150","/2076-2607/10/6/1175",2022-05-24,2022-06-03,2022-06-04,2022-06-07,"(This article belongs to the Special Issue Molecular Epidemiology and Diagnosis of Parasitic Zoonosis)
",14,"Yes"
"1151","/2076-2607/10/6/1172",2022-05-01,2022-05-23,2022-06-01,2022-06-07,"(This article belongs to the Section Environmental Microbiology)
",37,"Yes"
"1152","/2076-2607/10/6/1176",2022-05-15,2022-06-02,2022-06-06,2022-06-08,"(This article belongs to the Section Environmental Microbiology)
",24,"Yes"
"1153","/2076-2607/10/6/1177",2022-05-16,2022-06-02,2022-06-06,2022-06-08,"(This article belongs to the Special Issue Extremophilic Microorganisms and Their Communities)
",23,"Yes"
"1154","/2076-2607/10/6/1178",2022-04-22,2022-05-25,2022-06-02,2022-06-08,"(This article belongs to the Special Issue Diet and Gut Microbiome Interactions: Enzymes, Pathways, and Cells)
",47,"Yes"
"1155","/2076-2607/10/6/1159",2022-05-07,2022-05-26,2022-06-01,2022-06-05,"(This article belongs to the Section Systems Microbiology)
",29,"Yes"
"1156","/2076-2607/10/6/1160",2022-04-21,2022-05-24,2022-06-02,2022-06-06,"(This article belongs to the Section Environmental Microbiology)
",46,"Yes"
"1157","/2076-2607/10/6/1161",2022-04-30,2022-05-29,2022-06-03,2022-06-06,"(This article belongs to the Section Microbial Biotechnology)
",37,"Yes"
"1158","/2076-2607/10/6/1162",2022-03-31,2022-05-31,2022-06-03,2022-06-06,"(This article belongs to the Special Issue Henipaviruses: Emergence, Pathogenesis, and Control Measures)
",67,"Yes"
"1159","/2076-2607/10/6/1163",2022-05-05,2022-06-01,2022-06-03,2022-06-06,"(This article belongs to the Special Issue Microbial Biofilms: From Molecular Mechanisms and Structure to Antimicrobial Therapy)
",32,"Yes"
"1160","/2076-2607/10/6/1165",2022-04-26,2022-05-27,2022-05-30,2022-06-06,"(This article belongs to the Section Environmental Microbiology)
",41,"Yes"
"1161","/2076-2607/10/6/1164",2022-05-06,2022-06-01,2022-06-02,2022-06-06,"(This article belongs to the Special Issue Host–Biofilm Interactions)
",31,"Yes"
"1162","/2076-2607/10/6/1166",2022-03-22,2022-05-24,2022-06-02,2022-06-07,"(This article belongs to the Section Gut Microbiota)
",77,"Yes"
"1163","/2076-2607/10/6/1167",2022-05-03,2022-06-01,2022-06-03,2022-06-07,"(This article belongs to the Section Antimicrobial Agents and Resistance)
",35,"Yes"
"1164","/2076-2607/10/6/1168",2022-05-04,2022-06-02,2022-06-04,2022-06-07,"(This article belongs to the Special Issue The Role of the Gut Microbiota in Human Health and Disease)
",34,"Yes"
"1165","/2076-2607/10/6/1149",2022-05-05,2022-05-25,2022-05-27,2022-06-02,"(This article belongs to the Special Issue Orthopedic Infection Characterized by the Presence of Bacterial Biofilm on the Surface of Implants)
",28,"Yes"
"1166","/2076-2607/10/6/1150",2022-05-05,2022-05-27,2022-05-30,2022-06-02,"(This article belongs to the Special Issue Recent Advances of Respiratory Infections)
",28,"Yes"
"1167","/2076-2607/10/6/1151",2022-04-25,2022-05-24,2022-05-27,2022-06-02,"(This article belongs to the Special Issue Microorganisms and Fermented Foods)
",38,"Yes"
"1168","/2076-2607/10/6/1152",2022-05-10,2022-05-30,2022-06-01,2022-06-02,"(This article belongs to the Special Issue Rhizosphere Microbial Community)
",23,"Yes"
"1169","/2076-2607/10/6/1154",2022-05-07,2022-05-31,2022-06-01,2022-06-02,"(This article belongs to the Section Veterinary Microbiology)
",26,"Yes"
"1170","/2076-2607/10/6/1153",2022-05-09,2022-05-30,2022-05-30,2022-06-02,"(This article belongs to the Special Issue Molecular Analysis of Plant Pathogenic Bacteria)
",24,"Yes"
"1171","/2076-2607/10/6/1155",2022-05-01,2022-05-31,2022-06-01,2022-06-02,"(This article belongs to the Special Issue Novel Insights into the Infant Gut Microbiome and Host–Microbe Interactions)
",32,"Yes"
"1172","/2076-2607/10/6/1156",2022-05-12,2022-06-01,2022-06-03,2022-06-04,"(This article belongs to the Section Medical Microbiology)
",23,"Yes"
"1173","/2076-2607/10/6/1157",2022-05-12,2022-05-31,2022-06-01,2022-06-04,"(This article belongs to the Special Issue Parasitic Infection and Host Immunity)
",23,"Yes"
"1174","/2076-2607/10/6/1158",2022-05-11,2022-05-31,2022-06-01,2022-06-04,"(This article belongs to the Special Issue Microbial-Based Plant Biostimulants)
",24,"Yes"
"1175","/2076-2607/10/6/1139",2022-04-04,2022-05-25,2022-05-30,2022-05-31,"(This article belongs to the Special Issue Advances in Plant-Microbe Interactions)
",57,"Yes"
"1176","/2076-2607/10/6/1140",2021-12-10,2022-05-28,2022-05-29,2022-05-31,"(This article belongs to the Special Issue Polar Microbes)
",172,"Yes"
"1177","/2076-2607/10/6/1142",2022-04-28,2022-05-25,2022-05-30,2022-05-31,"(This article belongs to the Special Issue Dialogue of Probiotics with the Host)
",33,"Yes"
"1178","/2076-2607/10/6/1143",2022-05-07,2022-05-26,2022-05-27,2022-06-01,"(This article belongs to the Topic Microorganisms in Aquatic Environments)
",25,"Yes"
"1179","/2076-2607/10/6/1144",2022-03-30,2022-05-25,2022-05-30,2022-06-01,"(This article belongs to the Special Issue Viroids)
",63,"Yes"
"1180","/2076-2607/10/6/1145",2022-04-19,2022-05-17,2022-05-24,2022-06-01,"(This article belongs to the Special Issue Strategies for the Efficient Development of Microbial Bioprocesses)
",43,"Yes"
"1181","/2076-2607/10/6/1146",2022-03-15,2022-05-25,2022-05-30,2022-06-01,"(This article belongs to the Special Issue Morphogenetic Processes in Fungi)
",78,"Yes"
"1182","/2076-2607/10/6/1147",2022-05-05,2022-05-29,2022-05-30,2022-06-02,"(This article belongs to the Special Issue Parasitic Protists: Diversity of Adaptations to a Parasitic Lifestyle)
",28,"Yes"
"1183","/2076-2607/10/6/1148",2022-05-01,2022-05-29,2022-05-30,2022-06-02,"(This article belongs to the Special Issue Bacterial Plant Communities: Diversity, Molecular Interactions, and Plant Growth Promotion-2nd Edition)
",32,"Yes"
"1184","/2076-2607/10/6/1130",2022-05-01,2022-05-27,2022-05-27,2022-05-31,"(This article belongs to the Special Issue Biofilm-Related Infections in Healthcare)
",30,"Yes"
"1185","/2076-2607/10/6/1129",2022-05-04,2022-05-22,2022-05-26,2022-05-31,"(This article belongs to the Special Issue Human Oral Microbiome in Health and Disease)
",27,"Yes"
"1186","/2076-2607/10/6/1131",2022-04-01,2022-05-26,2022-05-27,2022-05-31,"(This article belongs to the Special Issue Dinoflagellate Biology: Using Molecular Approaches to Unlock Their Ecology and Evolution)
",60,"Yes"
"1187","/2076-2607/10/6/1132",2022-04-28,2022-05-27,2022-05-28,2022-05-31,"(This article belongs to the Section Food Microbiology)
",33,"Yes"
"1188","/2076-2607/10/6/1133",2022-03-25,2022-05-25,2022-05-27,2022-05-31,"(This article belongs to the Special Issue Microbial Cell Factories: Production of Amino Acids Using Microorganisms)
",67,"Yes"
"1189","/2076-2607/10/6/1134",2022-05-13,2022-05-27,2022-05-30,2022-05-31,"(This article belongs to the Special Issue Ecology, Evolution and Epidemiology of Zoonotic and Vector-Borne Infectious Diseases)
",18,"Yes"
"1190","/2076-2607/10/6/1135",2022-05-13,2022-05-28,2022-05-30,2022-05-31,"(This article belongs to the Special Issue Implant and Prosthetic Infections)
",18,"Yes"
"1191","/2076-2607/10/6/1136",2022-05-05,2022-05-28,2022-05-29,2022-05-31,"(This article belongs to the Special Issue Advances in Microcystis aeruginosa)
",26,"Yes"
"1192","/2076-2607/10/6/1137",2022-04-19,2022-05-26,2022-05-30,2022-05-31,"(This article belongs to the Section Microbial Biotechnology)
",42,"Yes"
"1193","/2076-2607/10/6/1138",2022-04-05,2022-05-17,2022-05-28,2022-05-31,"(This article belongs to the Special Issue Virulence and Resistance of Klebsiella pneumoniae)
",56,"Yes"
"1194","/2076-2607/10/6/1119",2022-05-12,2022-05-26,2022-05-27,2022-05-29,"(This article belongs to the Section Molecular Microbiology and Immunology)
",17,"Yes"
"1195","/2076-2607/10/6/1120",2022-05-10,2022-05-25,2022-05-27,2022-05-29,"(This article belongs to the Special Issue Multi-Drug Resistant (MDR) Gram-Positive Bacterial Infections)
",19,"Yes"
"1196","/2076-2607/10/6/1121",2022-05-09,2022-05-24,2022-05-24,2022-05-29,"(This article belongs to the Special Issue Feature Papers in Gut Microbiota and Disease)
",20,"Yes"
"1197","/2076-2607/10/6/1122",2022-05-02,2022-05-20,2022-05-27,2022-05-30,"(This article belongs to the Topic Fungal Diversity)
",28,"Yes"
"1198","/2076-2607/10/6/1123",2022-04-11,2022-05-26,2022-05-27,2022-05-30,"(This article belongs to the Special Issue Infections in Pregnancy and Pathology Findings)
",49,"Yes"
"1199","/2076-2607/10/6/1124",2022-03-24,2022-05-20,2022-05-20,2022-05-30,"(This article belongs to the Section Environmental Microbiology)
",67,"Yes"
"1200","/2076-2607/10/6/1125",2022-04-27,2022-05-26,2022-05-27,2022-05-30,"(This article belongs to the Special Issue Plant and Soil-Associated Microbial Communities in Forest and Agricultural Ecosystems 2.0)
",33,"Yes"
"1201","/2076-2607/10/6/1127",2022-04-30,2022-05-26,2022-05-28,2022-05-30,"(This article belongs to the Special Issue Microbiome Interorgans Axis (MIA): A Future Option in Health and Diseases 2.0)
",30,"Yes"
"1202","/2076-2607/10/6/1128",2022-03-31,2022-05-12,2022-05-28,2022-05-31,"(This article belongs to the Special Issue The Microbial Population of the Gastrointestinal Tract of Animals: Impacts on Host Physiology)
",61,"Yes"
"1203","/2076-2607/10/6/1109",2022-03-31,2022-05-17,2022-05-24,2022-05-27,"(This article belongs to the Special Issue Biodegradation and Environmental Microbiomes)
",57,"Yes"
"1204","/2076-2607/10/6/1110",2022-04-11,2022-05-22,2022-05-24,2022-05-27,"(This article belongs to the Special Issue Foodborne Bacteria–Host Interactions)
",46,"Yes"
"1205","/2076-2607/10/6/1112",2022-04-21,2022-05-23,2022-05-24,2022-05-27,"(This article belongs to the Special Issue Microbial Biodegradation and Biotransformation)
",36,"Yes"
"1206","/2076-2607/10/6/1111",2022-04-29,2022-05-20,2022-05-24,2022-05-27,"(This article belongs to the Special Issue Research on Ticks and Tick-Borne Pathogens)
",28,"Yes"
"1207","/2076-2607/10/6/1113",2022-04-18,2022-05-23,2022-05-25,2022-05-27,"(This article belongs to the Section Veterinary Microbiology)
",39,"Yes"
"1208","/2076-2607/10/6/1114",2022-03-31,2022-05-20,2022-05-24,2022-05-28,"(This article belongs to the Special Issue Farm Animal and Wildlife Zoonotic Microorganisms)
",58,"Yes"
"1209","/2076-2607/10/6/1115",2022-05-01,2022-05-21,2022-05-23,2022-05-28,"(This article belongs to the Special Issue Human Pathogens in Primary Production Systems)
",27,"Yes"
"1210","/2076-2607/10/6/1116",2022-04-09,2022-05-21,2022-05-26,2022-05-28,"(This article belongs to the Section Environmental Microbiology)
",49,"Yes"
"1211","/2076-2607/10/6/1117",2022-04-15,2022-05-12,2022-05-27,2022-05-28,"(This article belongs to the Special Issue Plant and Soil-Associated Microbial Communities in Forest and Agricultural Ecosystems 2.0)
",43,"Yes"
"1212","/2076-2607/10/6/1118",2022-03-17,2022-05-13,2022-05-25,2022-05-28,"(This article belongs to the Special Issue Antimicrobial Resistance and Outbreaks Due to Multidrug-resistant Bacteria in Hospitalized COVID-19 Patients)
",72,"Yes"
"1213","/2076-2607/10/6/1098",2022-04-17,2022-05-12,2022-05-23,2022-05-26,"(This article belongs to the Special Issue Oral Microbiota and Associated Local and Focal Infections)
",39,"Yes"
"1214","/2076-2607/10/6/1100",2022-05-06,2022-05-18,2022-05-24,2022-05-26,"(This article belongs to the Special Issue Arboviruses)
",20,"Yes"
"1215","/2076-2607/10/6/1101",2022-04-28,2022-05-23,2022-05-23,2022-05-26,"(This article belongs to the Special Issue Microbial Biodegradation and Biotransformation)
",28,"Yes"
"1216","/2076-2607/10/6/1102",2022-03-29,2022-04-28,2022-04-29,2022-05-26,"(This article belongs to the Special Issue Adaptive and Evolutionary Aspects of Integrons)
",58,"Yes"
"1217","/2076-2607/10/6/1103",2022-05-11,2022-05-23,2022-05-24,2022-05-26,"(This article belongs to the Special Issue Feature Papers in Microbial Biofilm Formation)
",15,"Yes"
"1218","/2076-2607/10/6/1104",2022-05-05,2022-05-24,2022-05-25,2022-05-26,"(This article belongs to the Special Issue Plant Pathogenic Microorganisms: State-of-the-Art Research in Spain)
",21,"Yes"
